,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
9328,24/03/2020,24,3,2020,0,0,Chad,TD,TCD,15946882.0,Africa,
9329,23/03/2020,23,3,2020,0,0,Chad,TD,TCD,15946882.0,Africa,
9330,22/03/2020,22,3,2020,1,0,Chad,TD,TCD,15946882.0,Africa,
9331,21/03/2020,21,3,2020,0,0,Chad,TD,TCD,15946882.0,Africa,
9332,20/03/2020,20,3,2020,1,0,Chad,TD,TCD,15946882.0,Africa,
9333,13/10/2020,13,10,2020,1517,61,Chile,CL,CHL,18952035.0,America,122.50399495
9334,12/10/2020,12,10,2020,1776,46,Chile,CL,CHL,18952035.0,America,123.83894394
9335,11/10/2020,11,10,2020,1826,52,Chile,CL,CHL,18952035.0,America,124.60930977
9336,10/10/2020,10,10,2020,1753,53,Chile,CL,CHL,18952035.0,America,126.11310606
9337,09/10/2020,9,10,2020,1576,77,Chile,CL,CHL,18952035.0,America,128.65109209
9338,08/10/2020,8,10,2020,1134,20,Chile,CL,CHL,18952035.0,America,129.46894621
9339,07/10/2020,7,10,2020,1560,33,Chile,CL,CHL,18952035.0,America,130.76695985
9340,06/10/2020,6,10,2020,1567,58,Chile,CL,CHL,18952035.0,America,128.10233835
9341,05/10/2020,5,10,2020,1708,60,Chile,CL,CHL,18952035.0,America,126.13421197
9342,04/10/2020,4,10,2020,1881,52,Chile,CL,CHL,18952035.0,America,125.56435232
9343,03/10/2020,3,10,2020,1840,45,Chile,CL,CHL,18952035.0,America,125.38495206
9344,02/10/2020,2,10,2020,1759,81,Chile,CL,CHL,18952035.0,America,124.52488611
9345,01/10/2020,1,10,2020,1691,16,Chile,CL,CHL,18952035.0,America,125.07363985
9346,30/09/2020,30,9,2020,1629,27,Chile,CL,CHL,18952035.0,America,123.03164278
9347,29/09/2020,29,9,2020,1770,57,Chile,CL,CHL,18952035.0,America,122.614801
9348,28/09/2020,28,9,2020,1922,50,Chile,CL,CHL,18952035.0,America,122.16630035
9349,27/09/2020,27,9,2020,2111,64,Chile,CL,CHL,18952035.0,America,123.01053686
9350,26/09/2020,26,9,2020,2234,58,Chile,CL,CHL,18952035.0,America,123.11606643
9351,25/09/2020,25,9,2020,1731,124,Chile,CL,CHL,18952035.0,America,121.17432244
9352,24/09/2020,24,9,2020,1380,24,Chile,CL,CHL,18952035.0,America,120.70471588
9353,23/09/2020,23,9,2020,1055,23,Chile,CL,CHL,18952035.0,America,121.26402257
9354,22/09/2020,22,9,2020,1194,12,Chile,CL,CHL,18952035.0,America,122.38263595
9355,21/09/2020,21,9,2020,1600,32,Chile,CL,CHL,18952035.0,America,125.39022854
9356,20/09/2020,20,9,2020,1847,55,Chile,CL,CHL,18952035.0,America,127.90183218
9357,19/09/2020,19,9,2020,1677,57,Chile,CL,CHL,18952035.0,America,128.52445661
9358,18/09/2020,18,9,2020,1863,84,Chile,CL,CHL,18952035.0,America,130.05991177
9359,17/09/2020,17,9,2020,1304,18,Chile,CL,CHL,18952035.0,America,129.52698747
9360,16/09/2020,16,9,2020,1550,27,Chile,CL,CHL,18952035.0,America,131.05716616
9361,15/09/2020,15,9,2020,1685,64,Chile,CL,CHL,18952035.0,America,130.36594751
9362,14/09/2020,14,9,2020,2082,54,Chile,CL,CHL,18952035.0,America,130.71947155
9363,13/09/2020,13,9,2020,2131,45,Chile,CL,CHL,18952035.0,America,130.1021236
9364,12/09/2020,12,9,2020,1866,69,Chile,CL,CHL,18952035.0,America,129.60613464
9365,11/09/2020,11,9,2020,1642,79,Chile,CL,CHL,18952035.0,America,129.62724056
9366,10/09/2020,10,9,2020,1486,20,Chile,CL,CHL,18952035.0,America,130.12850599
9367,09/09/2020,9,9,2020,1267,30,Chile,CL,CHL,18952035.0,America,129.5691993
9368,08/09/2020,8,9,2020,1764,60,Chile,CL,CHL,18952035.0,America,130.36067103
9369,07/09/2020,7,9,2020,2076,41,Chile,CL,CHL,18952035.0,America,131.0941015
9370,06/09/2020,6,9,2020,1965,57,Chile,CL,CHL,18952035.0,America,130.4662006
9371,05/09/2020,5,9,2020,1968,72,Chile,CL,CHL,18952035.0,America,130.32901216
9372,04/09/2020,4,9,2020,1762,78,Chile,CL,CHL,18952035.0,America,130.07574121
9373,03/09/2020,3,9,2020,1594,23,Chile,CL,CHL,18952035.0,America,130.33956512
9374,02/09/2020,2,9,2020,1419,32,Chile,CL,CHL,18952035.0,America,128.16565609
9375,01/09/2020,1,9,2020,1752,45,Chile,CL,CHL,18952035.0,America,127.81740853
9376,31/08/2020,31,8,2020,1965,63,Chile,CL,CHL,18952035.0,America,126.78321879
9377,30/08/2020,30,8,2020,2037,49,Chile,CL,CHL,18952035.0,America,127.20006057
9378,29/08/2020,29,8,2020,1870,60,Chile,CL,CHL,18952035.0,America,125.90204693
9379,28/08/2020,28,8,2020,1737,82,Chile,CL,CHL,18952035.0,America,126.99427792
9380,27/08/2020,27,8,2020,1380,32,Chile,CL,CHL,18952035.0,America,127.67494361
9381,26/08/2020,26,8,2020,1417,42,Chile,CL,CHL,18952035.0,America,128.58249787
9382,25/08/2020,25,8,2020,1903,64,Chile,CL,CHL,18952035.0,America,129.40035199
9383,24/08/2020,24,8,2020,1957,60,Chile,CL,CHL,18952035.0,America,129.84885264
9384,23/08/2020,23,8,2020,1939,69,Chile,CL,CHL,18952035.0,America,130.24986499
9385,22/08/2020,22,8,2020,1920,52,Chile,CL,CHL,18952035.0,America,131.61647285
9386,21/08/2020,21,8,2020,1812,93,Chile,CL,CHL,18952035.0,America,132.85116875
9387,20/08/2020,20,8,2020,1182,32,Chile,CL,CHL,18952035.0,America,133.56876979
9388,19/08/2020,19,8,2020,1353,33,Chile,CL,CHL,18952035.0,America,136.62385068
9389,18/08/2020,18,8,2020,1556,61,Chile,CL,CHL,18952035.0,America,137.23592216
9390,17/08/2020,17,8,2020,2044,57,Chile,CL,CHL,18952035.0,America,138.32287667
9391,16/08/2020,16,8,2020,1791,55,Chile,CL,CHL,18952035.0,America,138.47589454
9392,15/08/2020,15,8,2020,2077,41,Chile,CL,CHL,18952035.0,America,139.53119019
9393,14/08/2020,14,8,2020,1866,94,Chile,CL,CHL,18952035.0,America,139.81612001
9394,13/08/2020,13,8,2020,1552,27,Chile,CL,CHL,18952035.0,America,140.31738544
9395,12/08/2020,12,8,2020,1572,39,Chile,CL,CHL,18952035.0,America,141.49404009
9396,11/08/2020,11,8,2020,1988,62,Chile,CL,CHL,18952035.0,America,143.10336594
9397,10/08/2020,10,8,2020,2033,66,Chile,CL,CHL,18952035.0,America,143.86845529
9398,09/08/2020,9,8,2020,2198,53,Chile,CL,CHL,18952035.0,America,144.73907419
9399,08/08/2020,8,8,2020,2154,69,Chile,CL,CHL,18952035.0,America,145.21395723
9400,07/08/2020,7,8,2020,1948,97,Chile,CL,CHL,18952035.0,America,147.27706022
9401,06/08/2020,6,8,2020,1761,47,Chile,CL,CHL,18952035.0,America,149.43513981
9402,05/08/2020,5,8,2020,1469,38,Chile,CL,CHL,18952035.0,America,149.21352773
9403,04/08/2020,4,8,2020,1762,99,Chile,CL,CHL,18952035.0,America,150.18967619999998
9404,03/08/2020,3,8,2020,2073,75,Chile,CL,CHL,18952035.0,America,151.96784936
9405,02/08/2020,2,8,2020,1991,76,Chile,CL,CHL,18952035.0,America,152.02589062
9406,01/08/2020,1,8,2020,2131,80,Chile,CL,CHL,18952035.0,America,153.69325774
9407,31/07/2020,31,7,2020,1961,99,Chile,CL,CHL,18952035.0,America,157.43955728
9408,30/07/2020,30,7,2020,1775,38,Chile,CL,CHL,18952035.0,America,160.2466437
9409,29/07/2020,29,7,2020,1877,53,Chile,CL,CHL,18952035.0,America,159.91422557
9410,28/07/2020,28,7,2020,2133,75,Chile,CL,CHL,18952035.0,America,159.69788996
9411,27/07/2020,27,7,2020,2198,92,Chile,CL,CHL,18952035.0,America,162.24642895
9412,26/07/2020,26,7,2020,2288,106,Chile,CL,CHL,18952035.0,America,166.54148222
9413,25/07/2020,25,7,2020,2545,76,Chile,CL,CHL,18952035.0,America,169.00559755
9414,24/07/2020,24,7,2020,2357,116,Chile,CL,CHL,18952035.0,America,171.71243088
9415,23/07/2020,23,7,2020,1719,45,Chile,CL,CHL,18952035.0,America,175.80697798
9416,22/07/2020,22,7,2020,1654,44,Chile,CL,CHL,18952035.0,America,177.62736297
9417,21/07/2020,21,7,2020,2099,130,Chile,CL,CHL,18952035.0,America,181.89075738
9418,20/07/2020,20,7,2020,2084,58,Chile,CL,CHL,18952035.0,America,186.77677621
9419,19/07/2020,19,7,2020,2307,98,Chile,CL,CHL,18952035.0,America,195.22441785
9420,18/07/2020,18,7,2020,2841,1057,Chile,CL,CHL,18952035.0,America,202.88058776
9421,17/07/2020,17,7,2020,2493,104,Chile,CL,CHL,18952035.0,America,206.61105786
9422,16/07/2020,16,7,2020,1712,117,Chile,CL,CHL,18952035.0,America,206.63744025
9423,15/07/2020,15,7,2020,1836,45,Chile,CL,CHL,18952035.0,America,211.58677683
9424,14/07/2020,14,7,2020,2616,45,Chile,CL,CHL,18952035.0,America,219.80752990000002
9425,13/07/2020,13,7,2020,3012,98,Chile,CL,CHL,18952035.0,America,227.1998759
9426,12/07/2020,12,7,2020,2755,100,Chile,CL,CHL,18952035.0,America,233.55275568
9427,11/07/2020,11,7,2020,3058,99,Chile,CL,CHL,18952035.0,America,242.26422123
9428,10/07/2020,10,7,2020,3133,109,Chile,CL,CHL,18952035.0,America,248.79650127
9429,09/07/2020,9,7,2020,2064,139,Chile,CL,CHL,18952035.0,America,256.79036578
9430,08/07/2020,8,7,2020,2462,50,Chile,CL,CHL,18952035.0,America,265.15358377
9431,07/07/2020,7,7,2020,3025,76,Chile,CL,CHL,18952035.0,America,272.23461755
9432,06/07/2020,6,7,2020,3685,116,Chile,CL,CHL,18952035.0,America,280.58728258
9433,05/07/2020,5,7,2020,3758,141,Chile,CL,CHL,18952035.0,America,290.72867373
9434,04/07/2020,4,7,2020,3548,131,Chile,CL,CHL,18952035.0,America,299.15520945
9435,03/07/2020,3,7,2020,2498,167,Chile,CL,CHL,18952035.0,America,313.62331275
9436,02/07/2020,2,7,2020,2650,65,Chile,CL,CHL,18952035.0,America,324.0549102
9437,01/07/2020,1,7,2020,3394,113,Chile,CL,CHL,18952035.0,America,500.96994861
9438,30/06/2020,30,6,2020,4017,66,Chile,CL,CHL,18952035.0,America,509.51256686
9439,29/06/2020,29,6,2020,4216,162,Chile,CL,CHL,18952035.0,America,515.45388134
9440,28/06/2020,28,6,2020,4406,279,Chile,CL,CHL,18952035.0,America,529.81645507
9441,27/06/2020,27,6,2020,4296,165,Chile,CL,CHL,18952035.0,America,540.91288877
9442,26/06/2020,26,6,2020,4648,172,Chile,CL,CHL,18952035.0,America,553.88247225
9443,25/06/2020,25,6,2020,3649,226,Chile,CL,CHL,18952035.0,America,558.88457361
9444,24/06/2020,24,6,2020,3804,3,Chile,CL,CHL,18952035.0,America,569.90186014
9445,23/06/2020,23,6,2020,4608,23,Chile,CL,CHL,18952035.0,America,570.47699627
9446,22/06/2020,22,6,2020,5607,184,Chile,CL,CHL,18952035.0,America,570.94132635
9447,21/06/2020,21,6,2020,5355,202,Chile,CL,CHL,18952035.0,America,575.15195598
9448,20/06/2020,20,6,2020,6290,252,Chile,CL,CHL,18952035.0,America,574.57681985
9449,19/06/2020,19,6,2020,4475,226,Chile,CL,CHL,18952035.0,America,563.58591571
9450,18/06/2020,18,6,2020,36179,232,Chile,CL,CHL,18952035.0,America,564.58317009
9451,17/06/2020,17,6,2020,5013,21,Chile,CL,CHL,18952035.0,America,399.76181977
9452,16/06/2020,16,6,2020,5143,39,Chile,CL,CHL,18952035.0,America,391.92097313
9453,15/06/2020,15,6,2020,6938,222,Chile,CL,CHL,18952035.0,America,393.65165799
9454,14/06/2020,14,6,2020,6509,231,Chile,CL,CHL,18952035.0,America,382.52884189
9455,13/06/2020,13,6,2020,6754,222,Chile,CL,CHL,18952035.0,America,370.45098323
9456,12/06/2020,12,6,2020,5596,173,Chile,CL,CHL,18952035.0,America,354.31023634
9457,11/06/2020,11,6,2020,5737,192,Chile,CL,CHL,18952035.0,America,349.33979385
9458,10/06/2020,10,6,2020,3913,19,Chile,CL,CHL,18952035.0,America,341.90523603
9459,09/06/2020,9,6,2020,4696,74,Chile,CL,CHL,18952035.0,America,342.17433642
9460,08/06/2020,8,6,2020,6405,649,Chile,CL,CHL,18952035.0,America,343.22435559
9461,07/06/2020,7,6,2020,5246,93,Chile,CL,CHL,18952035.0,America,328.9989703
9462,06/06/2020,6,6,2020,4207,92,Chile,CL,CHL,18952035.0,America,319.97619253
9463,05/06/2020,5,6,2020,4664,81,Chile,CL,CHL,18952035.0,America,320.34026953
9464,04/06/2020,4,6,2020,4942,87,Chile,CL,CHL,18952035.0,America,316.64673477
9465,03/06/2020,3,6,2020,3527,75,Chile,CL,CHL,18952035.0,America,311.87679845
9466,02/06/2020,2,6,2020,5471,59,Chile,CL,CHL,18952035.0,America,311.83986311
9467,01/06/2020,1,6,2020,4830,57,Chile,CL,CHL,18952035.0,America,294.99206813
9468,31/05/2020,31,5,2020,4220,53,Chile,CL,CHL,18952035.0,America,281.92223157
9469,30/05/2020,30,5,2020,3695,54,Chile,CL,CHL,18952035.0,America,269.60693139
9470,29/05/2020,29,5,2020,4654,49,Chile,CL,CHL,18952035.0,America,263.31209287
9471,28/05/2020,28,5,2020,4328,35,Chile,CL,CHL,18952035.0,America,252.78551881
9472,27/05/2020,27,5,2020,3964,45,Chile,CL,CHL,18952035.0,America,243.98435313
9473,26/05/2020,26,5,2020,4895,43,Chile,CL,CHL,18952035.0,America,231.81679434
9474,25/05/2020,25,5,2020,3709,45,Chile,CL,CHL,18952035.0,America,212.30437787
9475,24/05/2020,24,5,2020,3536,43,Chile,CL,CHL,18952035.0,America,201.42427977
9476,23/05/2020,23,5,2020,4276,41,Chile,CL,CHL,18952035.0,America,189.34642111
9477,22/05/2020,22,5,2020,3964,45,Chile,CL,CHL,18952035.0,America,174.12378143
9478,21/05/2020,21,5,2020,4038,35,Chile,CL,CHL,18952035.0,America,161.29666286
9479,20/05/2020,20,5,2020,3520,31,Chile,CL,CHL,18952035.0,America,145.43556932
9480,19/05/2020,19,5,2020,2278,28,Chile,CL,CHL,18952035.0,America,134.10697057
9481,18/05/2020,18,5,2020,2353,29,Chile,CL,CHL,18952035.0,America,127.25810183
9482,17/05/2020,17,5,2020,1886,27,Chile,CL,CHL,18952035.0,America,121.32206383
9483,16/05/2020,16,5,2020,2502,36,Chile,CL,CHL,18952035.0,America,118.90016033
9484,15/05/2020,15,5,2020,2659,12,Chile,CL,CHL,18952035.0,America,110.89574286
9485,14/05/2020,14,5,2020,2660,11,Chile,CL,CHL,18952035.0,America,102.87021948
9486,13/05/2020,13,5,2020,1658,12,Chile,CL,CHL,18952035.0,America,91.57855608
9487,12/05/2020,12,5,2020,1197,11,Chile,CL,CHL,18952035.0,America,85.74277116
9488,11/05/2020,11,5,2020,1647,8,Chile,CL,CHL,18952035.0,America,81.97008923
9489,10/05/2020,10,5,2020,1247,10,Chile,CL,CHL,18952035.0,America,75.77550379
9490,09/05/2020,9,5,2020,1391,9,Chile,CL,CHL,18952035.0,America,72.10835143
9491,08/05/2020,8,5,2020,1533,4,Chile,CL,CHL,18952035.0,America,67.37535046
9492,07/05/2020,7,5,2020,1032,6,Chile,CL,CHL,18952035.0,America,62.0091721
9493,06/05/2020,6,5,2020,1373,5,Chile,CL,CHL,18952035.0,America,59.01213247
9494,05/05/2020,5,5,2020,980,10,Chile,CL,CHL,18952035.0,America,53.48238329
9495,04/05/2020,4,5,2020,1228,13,Chile,CL,CHL,18952035.0,America,50.52227901
9496,03/05/2020,3,5,2020,1427,13,Chile,CL,CHL,18952035.0,America,45.93174295
9497,02/05/2020,2,5,2020,985,7,Chile,CL,CHL,18952035.0,America,40.92436511
9498,01/05/2020,1,5,2020,1138,11,Chile,CL,CHL,18952035.0,America,38.07506687
9499,30/04/2020,30,4,2020,520,9,Chile,CL,CHL,18952035.0,America,34.88807402
9500,29/04/2020,29,4,2020,552,9,Chile,CL,CHL,18952035.0,America,34.0227316
9501,28/04/2020,28,4,2020,482,9,Chile,CL,CHL,18952035.0,America,33.17849508
9502,27/04/2020,27,4,2020,473,8,Chile,CL,CHL,18952035.0,America,32.28149378
9503,26/04/2020,26,4,2020,552,7,Chile,CL,CHL,18952035.0,America,31.29479235
9504,25/04/2020,25,4,2020,494,6,Chile,CL,CHL,18952035.0,America,30.629956099999998
9505,24/04/2020,24,4,2020,516,8,Chile,CL,CHL,18952035.0,America,30.81463283
9506,23/04/2020,23,4,2020,464,13,Chile,CL,CHL,18952035.0,America,30.33974979
9507,22/04/2020,22,4,2020,325,8,Chile,CL,CHL,18952035.0,America,30.16034954
9508,21/04/2020,21,4,2020,419,6,Chile,CL,CHL,18952035.0,America,30.03371406
9509,20/04/2020,20,4,2020,358,7,Chile,CL,CHL,18952035.0,America,29.63797819
9510,19/04/2020,19,4,2020,478,10,Chile,CL,CHL,18952035.0,America,29.38470724
9511,18/04/2020,18,4,2020,445,11,Chile,CL,CHL,18952035.0,America,29.09977741
9512,17/04/2020,17,4,2020,534,11,Chile,CL,CHL,18952035.0,America,28.50881185
9513,16/04/2020,16,4,2020,356,2,Chile,CL,CHL,18952035.0,America,27.65929886
9514,15/04/2020,15,4,2020,392,10,Chile,CL,CHL,18952035.0,America,27.32688073
9515,14/04/2020,14,4,2020,312,2,Chile,CL,CHL,18952035.0,America,26.78340347
9516,13/04/2020,13,4,2020,286,7,Chile,CL,CHL,18952035.0,America,26.77285051
9517,12/04/2020,12,4,2020,426,8,Chile,CL,CHL,18952035.0,America,26.47736773
9518,11/04/2020,11,4,2020,529,8,Chile,CL,CHL,18952035.0,America,25.807254999999998
9519,10/04/2020,10,4,2020,426,9,Chile,CL,CHL,18952035.0,America,24.620047399999997
9520,09/04/2020,9,4,2020,430,5,Chile,CL,CHL,18952035.0,America,23.2376101
9521,08/04/2020,8,4,2020,301,6,Chile,CL,CHL,18952035.0,America,22.12954968
9522,07/04/2020,7,4,2020,344,3,Chile,CL,CHL,18952035.0,America,21.469989899999998
9523,06/04/2020,6,4,2020,310,7,Chile,CL,CHL,18952035.0,America,20.25639991
9524,05/04/2020,5,4,2020,424,5,Chile,CL,CHL,18952035.0,America,19.12195709
9525,04/04/2020,4,4,2020,333,4,Chile,CL,CHL,18952035.0,America,17.42820758
9526,03/04/2020,3,4,2020,373,2,Chile,CL,CHL,18952035.0,America,16.15657633
9527,02/04/2020,2,4,2020,293,4,Chile,CL,CHL,18952035.0,America,14.73720368
9528,01/04/2020,1,4,2020,289,4,Chile,CL,CHL,18952035.0,America,13.38642526
9529,31/03/2020,31,3,2020,310,1,Chile,CL,CHL,18952035.0,America,12.09896457
9530,30/03/2020,30,3,2020,230,1,Chile,CL,CHL,18952035.0,America,10.89065106
9531,29/03/2020,29,3,2020,299,1,Chile,CL,CHL,18952035.0,America,9.75093176
9532,28/03/2020,28,3,2020,304,1,Chile,CL,CHL,18952035.0,America,8.26824138
9533,27/03/2020,27,3,2020,164,1,Chile,CL,CHL,18952035.0,America,6.71695678
9534,26/03/2020,26,3,2020,220,1,Chile,CL,CHL,18952035.0,America,5.90437913
9535,25/03/2020,25,3,2020,176,0,Chile,CL,CHL,18952035.0,America,4.77521279
9536,24/03/2020,24,3,2020,114,1,Chile,CL,CHL,18952035.0,America,3.86765854
9537,23/03/2020,23,3,2020,95,1,Chile,CL,CHL,18952035.0,America,3.28196946
9538,22/03/2020,22,3,2020,103,0,Chile,CL,CHL,18952035.0,America,2.80708642
9539,21/03/2020,21,3,2020,92,0,Chile,CL,CHL,18952035.0,America,2.26888564
9540,20/03/2020,20,3,2020,104,0,Chile,CL,CHL,18952035.0,America,1.78872612
9541,19/03/2020,19,3,2020,37,0,Chile,CL,CHL,18952035.0,America,1.25052534
9542,18/03/2020,18,3,2020,45,0,Chile,CL,CHL,18952035.0,America,1.06057212
9543,17/03/2020,17,3,2020,81,0,Chile,CL,CHL,18952035.0,America,
9544,16/03/2020,16,3,2020,14,0,Chile,CL,CHL,18952035.0,America,
9545,15/03/2020,15,3,2020,18,0,Chile,CL,CHL,18952035.0,America,
9546,14/03/2020,14,3,2020,10,0,Chile,CL,CHL,18952035.0,America,
9547,13/03/2020,13,3,2020,10,0,Chile,CL,CHL,18952035.0,America,
9548,12/03/2020,12,3,2020,6,0,Chile,CL,CHL,18952035.0,America,
9549,11/03/2020,11,3,2020,4,0,Chile,CL,CHL,18952035.0,America,
9550,10/03/2020,10,3,2020,3,0,Chile,CL,CHL,18952035.0,America,
9551,09/03/2020,9,3,2020,5,0,Chile,CL,CHL,18952035.0,America,
9552,07/03/2020,7,3,2020,1,0,Chile,CL,CHL,18952035.0,America,
9553,06/03/2020,6,3,2020,1,0,Chile,CL,CHL,18952035.0,America,
9554,05/03/2020,5,3,2020,2,0,Chile,CL,CHL,18952035.0,America,
9555,04/03/2020,4,3,2020,1,0,Chile,CL,CHL,18952035.0,America,
9556,13/10/2020,13,10,2020,18,0,China,CN,CHN,1433783692.0,Asia,0.0226673
9557,12/10/2020,12,10,2020,34,0,China,CN,CHN,1433783692.0,Asia,0.02294628
9558,11/10/2020,11,10,2020,21,0,China,CN,CHN,1433783692.0,Asia,0.02245806
9559,10/10/2020,10,10,2020,29,0,China,CN,CHN,1433783692.0,Asia,0.02203959
9560,09/10/2020,9,10,2020,39,0,China,CN,CHN,1433783692.0,Asia,0.02120264
9561,08/10/2020,8,10,2020,22,0,China,CN,CHN,1433783692.0,Asia,0.01952875
9562,07/10/2020,7,10,2020,15,0,China,CN,CHN,1433783692.0,Asia,0.0186918
9563,06/10/2020,6,10,2020,23,0,China,CN,CHN,1433783692.0,Asia,0.01890104
9564,05/10/2020,5,10,2020,25,0,China,CN,CHN,1433783692.0,Asia,0.01813384
9565,04/10/2020,4,10,2020,20,0,China,CN,CHN,1433783692.0,Asia,0.01890104
9566,03/10/2020,3,10,2020,17,0,China,CN,CHN,1433783692.0,Asia,0.01924977
9567,02/10/2020,2,10,2020,39,0,China,CN,CHN,1433783692.0,Asia,0.01904053
9568,01/10/2020,1,10,2020,0,0,China,CN,CHN,1433783692.0,Asia,0.01938926
9569,30/09/2020,30,9,2020,23,0,China,CN,CHN,1433783692.0,Asia,0.01987748
9570,29/09/2020,29,9,2020,22,0,China,CN,CHN,1433783692.0,Asia,0.01994722
9571,28/09/2020,28,9,2020,27,0,China,CN,CHN,1433783692.0,Asia,0.01994722
9572,27/09/2020,27,9,2020,15,0,China,CN,CHN,1433783692.0,Asia,0.02008671
9573,26/09/2020,26,9,2020,17,1,China,CN,CHN,1433783692.0,Asia,0.02064468
9574,25/09/2020,25,9,2020,15,0,China,CN,CHN,1433783692.0,Asia,0.02071442
9575,24/09/2020,24,9,2020,10,1,China,CN,CHN,1433783692.0,Asia,0.02155137
9576,23/09/2020,23,9,2020,18,0,China,CN,CHN,1433783692.0,Asia,0.021760599999999998
9577,22/09/2020,22,9,2020,12,0,China,CN,CHN,1433783692.0,Asia,0.02106315
9578,21/09/2020,21,9,2020,36,0,China,CN,CHN,1433783692.0,Asia,0.02169086
9579,20/09/2020,20,9,2020,25,0,China,CN,CHN,1433783692.0,Asia,0.02148162
9580,19/09/2020,19,9,2020,14,1,China,CN,CHN,1433783692.0,Asia,0.02092366
9581,18/09/2020,18,9,2020,44,0,China,CN,CHN,1433783692.0,Asia,0.02148162
9582,17/09/2020,17,9,2020,7,0,China,CN,CHN,1433783692.0,Asia,0.02071442
9583,16/09/2020,16,9,2020,24,1,China,CN,CHN,1433783692.0,Asia,0.02155137
9584,15/09/2020,15,9,2020,22,1,China,CN,CHN,1433783692.0,Asia,0.02127239
9585,14/09/2020,14,9,2020,29,0,China,CN,CHN,1433783692.0,Asia,0.02106315
9586,13/09/2020,13,9,2020,23,1,China,CN,CHN,1433783692.0,Asia,0.02127239
9587,12/09/2020,12,9,2020,18,0,China,CN,CHN,1433783692.0,Asia,0.02155137
9588,11/09/2020,11,9,2020,27,0,China,CN,CHN,1433783692.0,Asia,0.02183035
9589,10/09/2020,10,9,2020,13,0,China,CN,CHN,1433783692.0,Asia,0.02203959
9590,09/09/2020,9,9,2020,8,1,China,CN,CHN,1433783692.0,Asia,0.02336475
9591,08/09/2020,8,9,2020,21,2,China,CN,CHN,1433783692.0,Asia,0.02517814
9592,07/09/2020,7,9,2020,33,2,China,CN,CHN,1433783692.0,Asia,0.02531763
9593,06/09/2020,6,9,2020,17,0,China,CN,CHN,1433783692.0,Asia,0.02587559
9594,05/09/2020,5,9,2020,22,0,China,CN,CHN,1433783692.0,Asia,0.02734025
9595,04/09/2020,4,9,2020,33,1,China,CN,CHN,1433783692.0,Asia,0.02922338
9596,03/09/2020,3,9,2020,19,3,China,CN,CHN,1433783692.0,Asia,0.02971159
9597,02/09/2020,2,9,2020,20,1,China,CN,CHN,1433783692.0,Asia,0.03068803
9598,01/09/2020,1,9,2020,19,1,China,CN,CHN,1433783692.0,Asia,0.03298963
9599,31/08/2020,31,8,2020,32,1,China,CN,CHN,1433783692.0,Asia,0.03626767
9600,30/08/2020,30,8,2020,27,3,China,CN,CHN,1433783692.0,Asia,0.04073139
9601,29/08/2020,29,8,2020,22,3,China,CN,CHN,1433783692.0,Asia,0.04338172
9602,28/08/2020,28,8,2020,30,2,China,CN,CHN,1433783692.0,Asia,0.0467295
9603,27/08/2020,27,8,2020,32,1,China,CN,CHN,1433783692.0,Asia,0.05154194
9604,26/08/2020,26,8,2020,34,1,China,CN,CHN,1433783692.0,Asia,0.05495948
9605,25/08/2020,25,8,2020,23,0,China,CN,CHN,1433783692.0,Asia,0.05663337
9606,24/08/2020,24,8,2020,41,0,China,CN,CHN,1433783692.0,Asia,0.06291047
9607,23/08/2020,23,8,2020,38,0,China,CN,CHN,1433783692.0,Asia,0.06849011
9608,22/08/2020,22,8,2020,49,2,China,CN,CHN,1433783692.0,Asia,0.07225637
9609,21/08/2020,21,8,2020,40,3,China,CN,CHN,1433783692.0,Asia,0.07720830000000001
9610,20/08/2020,20,8,2020,33,1,China,CN,CHN,1433783692.0,Asia,0.08362489
9611,19/08/2020,19,8,2020,53,2,China,CN,CHN,1433783692.0,Asia,0.08983224
9612,18/08/2020,18,8,2020,66,0,China,CN,CHN,1433783692.0,Asia,0.0935985
9613,17/08/2020,17,8,2020,96,0,China,CN,CHN,1433783692.0,Asia,0.09694628
9614,16/08/2020,16,8,2020,65,2,China,CN,CHN,1433783692.0,Asia,0.10127051
9615,15/08/2020,15,8,2020,70,1,China,CN,CHN,1433783692.0,Asia,0.10873328
9616,14/08/2020,14,8,2020,99,3,China,CN,CHN,1433783692.0,Asia,0.11542885
9617,13/08/2020,13,8,2020,81,4,China,CN,CHN,1433783692.0,Asia,0.12777381
9618,12/08/2020,12,8,2020,58,3,China,CN,CHN,1433783692.0,Asia,0.13767767
9619,11/08/2020,11,8,2020,113,4,China,CN,CHN,1433783692.0,Asia,0.14806976
9620,10/08/2020,10,8,2020,121,5,China,CN,CHN,1433783692.0,Asia,0.15504431
9621,09/08/2020,9,8,2020,92,0,China,CN,CHN,1433783692.0,Asia,0.15978699999999998
9622,08/08/2020,8,8,2020,120,1,China,CN,CHN,1433783692.0,Asia,0.16585486
9623,07/08/2020,7,8,2020,132,3,China,CN,CHN,1433783692.0,Asia,0.16843545
9624,06/08/2020,6,8,2020,122,1,China,CN,CHN,1433783692.0,Asia,0.16892367
9625,05/08/2020,5,8,2020,107,4,China,CN,CHN,1433783692.0,Asia,0.16983036
